SYMBOL BIOTYPE
Kif5b protein_coding
Gm6291 processed_pseudogene
Klf6 protein_coding
Gm9088 processed_pseudogene
Gm8725 processed_pseudogene
Gm9742 transcribed_processed_pseudogene
Gm7502 processed_pseudogene
Kmt5b protein_coding
Gm9427 processed_pseudogene
Gm9498 processed_pseudogene
Gm9428 processed_pseudogene
Gm7497 processed_pseudogene
Idi1 protein_coding
Gm9745 protein_coding
Idi2 protein_coding
Gtpbp4 protein_coding
Larp4b protein_coding
Gm8784 processed_pseudogene
Greb1l protein_coding
Gm9614 processed_pseudogene
Gm7962 processed_pseudogene
Itsn2 protein_coding
Hmox2 protein_coding
Gm6682 processed_pseudogene
Gm6277 lncRNA
Gm8043 processed_pseudogene
Gm8047 processed_pseudogene
Gstp1 protein_coding
Gpkow protein_coding
Gstp2 protein_coding
Gstp3 protein_coding
Gm9110 processed_pseudogene
Klhl29 protein_coding
Gm9139 processed_pseudogene
Heatr1 protein_coding
Ldah protein_coding
Gm7666 transcribed_processed_pseudogene
Lama3 protein_coding
Gpr152 protein_coding
Gm7346 unprocessed_pseudogene
Insr protein_coding
Hs1bp3 protein_coding
Gpr137b-ps transcribed_unprocessed_pseudogene
Gm7042 processed_pseudogene
Gm7599 processed_pseudogene
Gm9628 unprocessed_pseudogene
Gripap1 protein_coding
Gm7040 unprocessed_pseudogene
Gpr137b protein_coding
Gm7426 processed_pseudogene
Kcnd1 protein_coding
Gng4 protein_coding
Gm7441 processed_pseudogene
Gm7446 processed_pseudogene
Gm7046 processed_pseudogene
Gm9637 processed_pseudogene
Gm8584 unprocessed_pseudogene
Gm8582 unprocessed_pseudogene
Gm7541 processed_pseudogene
Gm7089 processed_pseudogene
Laptm4a protein_coding
Gm6781 processed_pseudogene
Grk2 protein_coding
Gm7084 processed_pseudogene
Impact protein_coding
Gm6773 processed_pseudogene
Hdac6 protein_coding
Hrh4 protein_coding
Kdm2a protein_coding
Gm7099 processed_pseudogene
Gm6457 processed_pseudogene
Grin2a protein_coding
Gm7572 processed_pseudogene
Hecw1 protein_coding
Kctd1 protein_coding
Kcns3 protein_coding
Gm8517 processed_pseudogene
Gm8514 processed_pseudogene
Gm9429 processed_pseudogene
Gm7079 processed_pseudogene
Gm8139 unprocessed_pseudogene
Gm9512 processed_pseudogene
Gm7665 processed_pseudogene
Gm6556 lncRNA
Il7r protein_coding
Gm6787 lncRNA
Gm7670 processed_pseudogene
Gm7381 processed_pseudogene
Inhba protein_coding
Gm6562 processed_pseudogene
Gm7537 processed_pseudogene
Gm960 protein_coding
Gm6867 processed_pseudogene
Gm7389 processed_pseudogene
Gm7397 unprocessed_pseudogene
Gm7407 processed_pseudogene
Gm6575 processed_pseudogene
Gm7043 processed_pseudogene
Gm8174 processed_pseudogene
Gm6736 processed_pseudogene
Ldhal6b protein_coding
Gm7126 processed_pseudogene
Gm9194 processed_pseudogene
Gm9847 processed_pseudogene
Gm9202 processed_pseudogene
Gm8155 processed_pseudogene
Gm6667 unprocessed_pseudogene
H60c protein_coding
Iyd protein_coding
Gpr141b protein_coding
Gm6797 unprocessed_pseudogene
Gm6798 processed_pseudogene
Gm9430 processed_pseudogene
Gpr141 protein_coding
Gm6592 protein_coding
Gm8483 processed_pseudogene
Gm9431 processed_pseudogene
Gm6734 processed_pseudogene
Il3ra protein_coding
Lancl3 protein_coding
Gm6378 processed_pseudogene
Gm7611 processed_pseudogene
Gm7614 processed_pseudogene
H2al1m protein_coding
Gm6829 processed_pseudogene
H2al1k protein_coding
Klhl14 protein_coding
Gm7434 processed_pseudogene
H2al1o protein_coding
H2al3 protein_coding
Gm7451 processed_pseudogene
Gm7461 TEC
Gm6410 lncRNA
Gpx5 protein_coding
Gpx6 protein_coding
Gm6334 processed_pseudogene
Gm9457 processed_pseudogene
Gm7638 processed_pseudogene
Gm6426 processed_pseudogene
Gm6305 processed_pseudogene
Greb1 protein_coding
Gm7506 processed_pseudogene
Golph3 protein_coding
Gspt1 protein_coding
Gtf2h5 protein_coding
Klc2 protein_coding
Gm9961 lncRNA
Gm8238 processed_pseudogene
Gm9630 processed_pseudogene
Gm6479 processed_pseudogene
Ino80c protein_coding
Gm6327 processed_pseudogene
Gm6332 processed_pseudogene
H2al1a protein_coding
Irs2 protein_coding
H2al1b protein_coding
H2al1c protein_coding
H2al1d protein_coding
H2al1e protein_coding
H2al1f protein_coding
H2al1g protein_coding
H2al1h protein_coding
H2al1i protein_coding
H2al1j protein_coding
Gm8579 lncRNA
Kcnf1 protein_coding
Gm8318 processed_pseudogene
Hepacam2 protein_coding
Gm8438 processed_pseudogene
Gm7701 processed_pseudogene
Gm8328 processed_pseudogene
Gm8341 processed_pseudogene
Hmgb3-ps processed_pseudogene
Gm9800 processed_pseudogene
Hnrnpa1l2-ps2 processed_pseudogene
Gm8416 processed_pseudogene
Gm6533 processed_pseudogene
Gm8408 processed_pseudogene
Gm9432 processed_pseudogene
Kctd6 protein_coding
Hpcal1 protein_coding
Gm6293 processed_pseudogene
Gngt1 protein_coding
Gng11 protein_coding
Gm9229 unprocessed_pseudogene
Gm8602 processed_pseudogene
Hfe protein_coding
Gm7093 unprocessed_pseudogene
Gm9231 processed_pseudogene
Ipcef1 protein_coding
Gm9237 unprocessed_pseudogene
Ing1 protein_coding
Gm9955 protein_coding
Gm9249 unprocessed_pseudogene
Gm9158 unprocessed_pseudogene
Gm9255 unprocessed_pseudogene
Gm6802 transcribed_processed_pseudogene
Gm9257 unprocessed_pseudogene
Gm6330 transcribed_processed_pseudogene
Gm7562 TEC
Gm6576 processed_pseudogene
Gm7600 processed_pseudogene
Gm9259 unprocessed_pseudogene
Gm6524 processed_pseudogene
Gm9265 unprocessed_pseudogene
Ifitm7 protein_coding
Gm9269 unprocessed_pseudogene
Gm7129 processed_pseudogene
Gm9434 processed_pseudogene
Gm8396 processed_pseudogene
Gm7847 processed_pseudogene
Gm7729 unprocessed_pseudogene
Gm8379 processed_pseudogene
Gm8374 protein_coding
Lats1 protein_coding
Katna1 protein_coding
Gm6676 protein_coding
Gm6356 protein_coding
Gm8362 protein_coding
Gm8050 protein_coding
Gpr34 protein_coding
Gm8356 protein_coding
Gpr82 protein_coding
H2al1n protein_coding
Gm9435 processed_pseudogene
Gm8340 processed_pseudogene
Itgb1bp1 protein_coding
Gm9891 TEC
Gm8472 processed_pseudogene
Gm7936 processed_pseudogene
Gm6337 protein_coding
Kat5 protein_coding
Gm8206 protein_coding
Gm8237 protein_coding
Gm9603 protein_coding
Gm8265 protein_coding
Gm8266 processed_pseudogene
Gm8246 protein_coding
Gm7344 processed_pseudogene
Gm9930 TEC
Gm8271 protein_coding
Gm8279 protein_coding
Iah1 protein_coding
Gm8281 protein_coding
Gm8297 protein_coding
Gm9436 processed_pseudogene
Kdm6a protein_coding
Gm8305 processed_pseudogene
Gmfg-ps processed_pseudogene
Gm9602 protein_coding
Gm7876 protein_coding
Gm8159 protein_coding
Gm8484 processed_pseudogene
Gm8164 processed_pseudogene
Gm8108 protein_coding
Gm6665 processed_pseudogene
Gm8747 processed_pseudogene
Hnf4g protein_coding
Gm8492 processed_pseudogene
Gucy1a2 protein_coding
Gpr17 protein_coding
Gm8775 processed_pseudogene
Gm8324 processed_pseudogene
Gm8323 processed_pseudogene
Gm6923 processed_pseudogene
Gmnn protein_coding
Kbtbd3 protein_coding
Grm1 protein_coding
Gria4 protein_coding
Gm8797 protein_coding
Gm6361 processed_pseudogene
Gm6162 processed_pseudogene
Iws1 protein_coding
Gm7352 processed_pseudogene
Gm9083 processed_pseudogene
Gm8823 processed_pseudogene
Gm8826 processed_pseudogene
Gm7371 processed_pseudogene
Gm7731 processed_pseudogene
Gm7085 processed_pseudogene
Gm9085 processed_pseudogene
Jade3 protein_coding
Il7 protein_coding
Gm7390 processed_pseudogene
Gm9289 unprocessed_pseudogene
Gm6838 unprocessed_pseudogene
Gm7748 processed_pseudogene
Gm7103 processed_pseudogene
Gpld1 protein_coding
Hey1 protein_coding
Gm9293 unprocessed_pseudogene
Gm9292 unprocessed_pseudogene
Gng2 protein_coding
Gm9285 unprocessed_pseudogene
Gm9286 unprocessed_pseudogene
Gm9305 unprocessed_pseudogene
Gm9309 unprocessed_pseudogene
Gm9797 transcribed_processed_pseudogene
Kcnk5 protein_coding
Gm9315 processed_pseudogene
Gm8649 processed_pseudogene
Gm8652 processed_pseudogene
Gm9662 processed_pseudogene
Kcnk16 protein_coding
Gm8860 processed_pseudogene
Grhl1 protein_coding
Gm8669 processed_pseudogene
Gypc protein_coding
Hdgfl1 protein_coding
Gm8676 processed_pseudogene
Gm6236 processed_pseudogene
Igf2r protein_coding
Gm7341 processed_pseudogene
Gm6969 processed_pseudogene
Klf11 protein_coding
Gm7525 processed_pseudogene
Lamp1 protein_coding
Gm9833 protein_coding
Gm8686 processed_pseudogene
Grtp1 protein_coding
Gm9643 processed_pseudogene
Kcnk7 protein_coding
Gm7357 processed_pseudogene
Gm7369 processed_pseudogene
Gm9318 processed_pseudogene
Impa1 protein_coding
Gm8428 processed_pseudogene
Kidins220 protein_coding
Laptm4b protein_coding
Gm7162 processed_pseudogene
Ica1 protein_coding
Gm8919 processed_pseudogene
Gm8935 transcribed_processed_pseudogene
Gm8939 processed_pseudogene
Id2 protein_coding
Gm6300 unprocessed_pseudogene
Gm8955 processed_pseudogene
Gm9321 processed_pseudogene
Gm8957 processed_pseudogene
Gm8744 processed_pseudogene
Grk1 protein_coding
Gm7182 processed_pseudogene
Gm7765 processed_pseudogene
Gm8330 processed_pseudogene
Hivep2 protein_coding
Gm6578 transcribed_processed_pseudogene
Kcns2 protein_coding
Gm9866 lncRNA
Gm6938 lncRNA
Gm7669 processed_pseudogene
Gm9439 processed_pseudogene
Gm7417 processed_pseudogene
Gm8355 processed_pseudogene
Klhl13 protein_coding
Gm7198 processed_pseudogene
Gpr31b protein_coding
Gm9535 processed_pseudogene
Gm7132 processed_pseudogene
Gm7164 processed_pseudogene
Gm9733 protein_coding
Irf4 protein_coding
Gpr85 protein_coding
Gm7968 TEC
Ints8 protein_coding
Igll1 protein_coding
Gm7676 processed_pseudogene
Gm8820 processed_pseudogene
Gm7584 processed_pseudogene
Heca protein_coding
Gm9440 unprocessed_pseudogene
Gm6956 unprocessed_pseudogene
Kif20a protein_coding
Gm6321 processed_pseudogene
Gm7343 processed_pseudogene
Gm7449 processed_pseudogene
Gm8597 transcribed_unprocessed_pseudogene
Gm8603 unprocessed_pseudogene
Gm6350 processed_pseudogene
Gm6989 processed_pseudogene
Gm7350 unprocessed_pseudogene
Hus1b protein_coding
Gm9826 processed_pseudogene
Gm7470 processed_pseudogene
Gm6369 processed_pseudogene
Gmds protein_coding
Gm8706 processed_pseudogene
Gm6486 unprocessed_pseudogene
Gm8715 unprocessed_pseudogene
Gm9501 processed_pseudogene
Gm7445 processed_pseudogene
Gm7493 processed_pseudogene
Gm6187 processed_pseudogene
Gm7512 processed_pseudogene
Gm7365 unprocessed_pseudogene
Gm7375 unprocessed_pseudogene
Gm6727 processed_pseudogene
Gm7353 processed_pseudogene
Gm8034 processed_pseudogene
Gm7386 unprocessed_pseudogene
Hebp2 protein_coding
Kdm3b protein_coding
Gm7391 unprocessed_pseudogene
Gm7495 processed_pseudogene
Gm7168 protein_coding
Gm6161 processed_pseudogene
Gm7356 protein_coding
Gm7358 protein_coding
Gm9974 processed_pseudogene
Gm7398 unprocessed_pseudogene
Gm6704 processed_pseudogene
Kbtbd11 protein_coding
Gm7408 unprocessed_pseudogene
Gm7442 processed_pseudogene
Gm7415 unprocessed_pseudogene
Gm7421 unprocessed_pseudogene
Hspa9 protein_coding
Gm9509 processed_pseudogene
Gm8664 processed_pseudogene
Grhl2 protein_coding
Gm7213 processed_pseudogene
Ifngr1 protein_coding
Gm7437 lncRNA
Gm7438 unprocessed_pseudogene
Gm7529 processed_pseudogene
Gm7706 lncRNA
Gm7570 processed_pseudogene
Gm7128 processed_pseudogene
Jrkl protein_coding
Gm7393 processed_pseudogene
Il22ra2 protein_coding
Hps3 protein_coding
Gm7023 processed_pseudogene
Il20ra protein_coding
Gm8668 processed_pseudogene
Hic2 protein_coding
Krit1 protein_coding
Hltf protein_coding
Gm6992 processed_pseudogene
Leng1 protein_coding
Gm6993 protein_coding
Lamb1 protein_coding
Gm6195 processed_pseudogene
Gpha2 protein_coding
Gyg protein_coding
Il13ra1 protein_coding
Gm7588 processed_pseudogene
Gm8231 processed_pseudogene
Kat6b protein_coding
Kdm4dl unprocessed_pseudogene
Kdm4d protein_coding
Gm7488 processed_pseudogene
Gm6483 unprocessed_pseudogene
Gm7760 processed_pseudogene
Inpp5j protein_coding
Gm8705 processed_pseudogene
Klf10 protein_coding
Gm6268 protein_coding
Gm7807 processed_pseudogene
Gm6686 processed_pseudogene
Gm7607 lncRNA
Gm6655 processed_pseudogene
Kcnd2 protein_coding
Gm8245 processed_pseudogene
Gm6689 processed_pseudogene
Gm9359 processed_pseudogene
Gm7536 processed_pseudogene
Ing3 protein_coding
Gm6197 processed_pseudogene
Gm6712 lncRNA
Gm7363 processed_pseudogene
Lair1 protein_coding
Gm7558 processed_pseudogene
Gtpbp10 protein_coding
Gm7869 processed_pseudogene
Gm9522 processed_pseudogene
Gpr83 protein_coding
Gm8773 protein_coding
Izumo1r protein_coding
Gpr22 protein_coding
Hbs1l protein_coding
Gm7480 lncRNA
Hbp1 protein_coding
Gm7473 processed_pseudogene
Has1 protein_coding
Hephl1 protein_coding
Kcnma1 protein_coding
Gm7535 processed_pseudogene
Gm9 protein_coding
Gm8927 processed_pseudogene
Igip protein_coding
Gm8930 processed_pseudogene
Gm8277 processed_pseudogene
Hbegf protein_coding
Leng8 protein_coding
Gm7382 processed_pseudogene
Gm8802 processed_pseudogene
Leng9 protein_coding
Gp6 protein_coding
Gm7560 processed_pseudogene
Gm6216 processed_pseudogene
Gm6542 processed_pseudogene
Hspa14 protein_coding
Gm8540 unprocessed_pseudogene
Gm7672 processed_pseudogene
Gm7678 processed_pseudogene
H60b protein_coding
Hmgb1-ps8 processed_pseudogene
Gm6811 unprocessed_pseudogene
Gm7732 processed_pseudogene
Gm7736 processed_pseudogene
Gm7740 processed_pseudogene
Gm7742 processed_pseudogene
Gm9658 processed_pseudogene
Gm7642 processed_pseudogene
Lamp2 protein_coding
Gm9368 processed_pseudogene
Gm9370 processed_pseudogene
Hdac9 protein_coding
Ikbkb protein_coding
Ik protein_coding
Gm7459 processed_pseudogene
Gm7680 processed_pseudogene
Gm7598 lncRNA
Gm7692 processed_pseudogene
Gm9818 pseudogene
Hars protein_coding
Klhl22 protein_coding
Gm7805 processed_pseudogene
Gm7809 processed_pseudogene
Gm9772 processed_pseudogene
Gm7052 unprocessed_pseudogene
Gm7072 protein_coding
Klhl32 protein_coding
Iqub protein_coding
Hmgb1-ps4 processed_pseudogene
Gm7593 processed_pseudogene
Hars2 protein_coding
Gm6884 processed_pseudogene
Gpr63 protein_coding
Lactb2 protein_coding
Kat6a protein_coding
Hormad2 protein_coding
Gm9463 processed_pseudogene
Gm7189 processed_pseudogene
Gm7190 processed_pseudogene
Gria3 protein_coding
Gm6756 processed_pseudogene
Hyal6 protein_coding
Hyal4 protein_coding
Gm7751 processed_pseudogene
Hyal5 protein_coding
Gm6200 processed_pseudogene
Gpr37 protein_coding
Gm6855 processed_pseudogene
Gm6505 processed_pseudogene
Hspbp1 protein_coding
Gm6893 processed_pseudogene
Gm7002 processed_pseudogene
Gm9472 processed_pseudogene
Gm7769 processed_pseudogene
Gsc2 protein_coding
Gm6719 processed_pseudogene
Grm8 protein_coding
Gm7808 processed_pseudogene
Gng2-ps1 processed_pseudogene
Kcnk4 protein_coding
Gm9947 lncRNA
Gpr137 protein_coding
Kcnv1 protein_coding
Gm7657 processed_pseudogene
Gm7508 processed_pseudogene
Kmt5c protein_coding
Gm8352 processed_pseudogene
Gm9979 lncRNA
Kcnb2 protein_coding
Gm6245 processed_pseudogene
Gm7201 processed_pseudogene
Gm7634 processed_pseudogene
Hcfc1r1 protein_coding
Il11 protein_coding
Gm7252 processed_pseudogene
Isoc2b protein_coding
Isoc2a protein_coding
Lep protein_coding
Gm7517 processed_pseudogene
Kremen2 protein_coding
Gm7568 lncRNA
Gpr160 protein_coding
Gm8242 transcribed_processed_pseudogene
Itpa-ps3 processed_pseudogene
Gm7565 processed_pseudogene
Impdh1 protein_coding
Gm7700 processed_pseudogene
Gm7722 unprocessed_pseudogene
Gm6480 processed_pseudogene
Gm7791 processed_pseudogene
Gm7543 processed_pseudogene
Jph1 protein_coding
Hilpda protein_coding
Hivep1 protein_coding
Gm7489 protein_coding
Gm7566 processed_pseudogene
Gm7690 processed_pseudogene
Gm7577 processed_pseudogene
Gpat4 protein_coding
Golga7 protein_coding
Ifrd1 protein_coding
Kctd5 protein_coding
Gm8681 processed_pseudogene
Gnb1l protein_coding
Gm6906 processed_pseudogene
Gm6558 transcribed_unprocessed_pseudogene
Kcnmb2 protein_coding
Gm9767 lncRNA
Gm7008 lncRNA
L3mbtl3 protein_coding
Gm7332 processed_pseudogene
Hesx1 protein_coding
Ido2 protein_coding
Il17rd protein_coding
Ido1 protein_coding
Il17a protein_coding
Gp1bb protein_coding
Gm7214 processed_pseudogene
Kcnmb3 protein_coding
Il17f protein_coding
Gm8709 processed_pseudogene
Gm7212 processed_pseudogene
Lama2 protein_coding
Gm7591 processed_pseudogene
Jarid2 protein_coding
Gm9920 lncRNA
Kin protein_coding
Gnb4 protein_coding
Itih2 protein_coding
Kcp protein_coding
Icam1 protein_coding
Grm3 protein_coding
Gm6586 unprocessed_pseudogene
Itih5 protein_coding
Gm6455 lncRNA
Kremen1 protein_coding
Gm7239 processed_pseudogene
Icam4 protein_coding
Gsta3 protein_coding
Gm8871 protein_coding
Immp2l protein_coding
Gm8857 protein_coding
Gm7604 processed_pseudogene
Icam5 protein_coding
Gm8861 processed_pseudogene
Gm8874 processed_pseudogene
Gm8879 protein_coding
Gm7587 processed_pseudogene
Gm7094 unprocessed_pseudogene
Gm8890 protein_coding
Gm7242 processed_pseudogene
Gm8891 processed_pseudogene
Gm8896 processed_pseudogene
Gm8897 protein_coding
Gm7370 processed_pseudogene
Gm8906 protein_coding
Irf5 protein_coding
Gm6460 protein_coding
Hira protein_coding
Khdc1a protein_coding
Gm8920 processed_pseudogene
Gm8922 protein_coding
Hsp25-ps1 processed_pseudogene
Gm9817 TEC
Khdc1c protein_coding
Gm8513 processed_pseudogene
Gm8924 processed_pseudogene
Gm8926 protein_coding
Khdc1b protein_coding
Gm8929 processed_pseudogene
Gm6465 protein_coding
Kcnq5 protein_coding
Gm8953 lncRNA
Gmpr protein_coding
Gm7658 processed_pseudogene
Gm8925 processed_pseudogene
Gm6641 processed_pseudogene
Gm6828 processed_pseudogene
Iglc1 IG_C_gene
Iglj1 IG_J_gene
Iglc3 IG_C_gene
Iglj3p IG_J_gene
Iglj3 IG_J_gene
Iglv1 IG_V_gene
Iglc4 IG_C_gene
Iglj4 IG_J_gene
Iglc2 IG_C_gene
Iglj2 IG_J_gene
Iglv3 IG_V_gene
Iglv2 IG_V_gene
Hdac3 protein_coding
Gpr119 protein_coding
Gm6647 unprocessed_pseudogene
Gm7633 transcribed_processed_pseudogene
Gm6650 unprocessed_pseudogene
Gm8968 processed_pseudogene
Lamp3 protein_coding
Gm7761 processed_pseudogene
Gm6420 TEC
Gm9824 processed_pseudogene
Gm9996 TEC
Htra4 protein_coding
Gm7219 processed_pseudogene
Ifnk protein_coding
Gm7784 processed_pseudogene
Klhl6 protein_coding
Il17rb protein_coding
Kif13a protein_coding
Klhl24 protein_coding
Gm7595 processed_pseudogene
Hba-ps3 processed_pseudogene
Has2 protein_coding
Has2os lncRNA
Gm9921 lncRNA
Gm9758 protein_coding
Gm8189 transcribed_unprocessed_pseudogene
Gm7422 processed_pseudogene
Gm6842 processed_pseudogene
Gm6425 processed_pseudogene
Gm7648 unprocessed_pseudogene
Gm7651 unprocessed_pseudogene
Gm6390 processed_pseudogene
Gm8767 processed_pseudogene
Keap1 protein_coding
Gm7392 processed_pseudogene
Gm7456 processed_pseudogene
Gm7230 unprocessed_pseudogene
Kdm1b protein_coding
Gm7476 processed_pseudogene
Gm7481 processed_pseudogene
Gm9791 processed_pseudogene
Igsf1 protein_coding
Kri1 protein_coding
Hint3 protein_coding
Gm7172 processed_pseudogene
Il2ra protein_coding
Gm7696 unprocessed_pseudogene
Il15ra protein_coding
Id4 protein_coding
Gm7803 processed_pseudogene
Gm8588 processed_pseudogene
Hey2 protein_coding
Klhl38 protein_coding
Gm7333 processed_pseudogene
Hddc2 protein_coding
Gm7733 processed_pseudogene
Gm6639 lncRNA
Gm6850 processed_pseudogene
Ilf3 protein_coding
Hs6st2 protein_coding
Gm7909 processed_pseudogene
Gm8793 processed_pseudogene
Hectd1 protein_coding
Gm7840 processed_pseudogene
Gpc4 protein_coding
Gpc3 protein_coding
Gm6900 processed_pseudogene
Gm7621 processed_pseudogene
Gm7741 processed_pseudogene
Kis2 lncRNA
Gm7851 processed_pseudogene
Itga8 protein_coding
Gnpda1 protein_coding
Gm7203 unprocessed_pseudogene
Gm7836 processed_pseudogene
Gm7786 processed_pseudogene
Gm7789 transcribed_unprocessed_pseudogene
Heatr5a protein_coding
Gm9443 processed_pseudogene
Gm7151 unprocessed_pseudogene
Gm6909 unprocessed_pseudogene
Gm9689 processed_pseudogene
Gm9652 processed_pseudogene
Hprt protein_coding
Gm8302 processed_pseudogene
Hnrnpul2 protein_coding
Gm9604 processed_pseudogene
Gm7839 processed_pseudogene
Gm7207 unprocessed_pseudogene
Gm7848 processed_pseudogene
Gm7210 unprocessed_pseudogene
Gng3 protein_coding
Gm7691 processed_pseudogene
Gm6929 processed_pseudogene
Klhdc10 protein_coding
Gm9884 TEC
Gpr33 protein_coding
Gm8984 processed_pseudogene
Hgf protein_coding
Gm7940 processed_pseudogene
Gm7846 processed_pseudogene
Gm6462 processed_pseudogene
Gm7858 processed_pseudogene
Gm9898 lncRNA
Gm6473 unprocessed_pseudogene
Lbhd1 protein_coding
Ints5 protein_coding
Ippk protein_coding
Gm7644 lncRNA
Kctd16 protein_coding
Gm6946 processed_pseudogene
Gm9458 processed_pseudogene
Gm8991 processed_pseudogene
Gm6673 unprocessed_pseudogene
Gm7708 processed_pseudogene
Gm7083 processed_pseudogene
Gm7713 processed_pseudogene
Grxcr2 protein_coding
Gm7893 processed_pseudogene
Gm7916 unprocessed_pseudogene
Gm6591 unprocessed_pseudogene
Gm7047 processed_pseudogene
Gm6392 processed_pseudogene
Gm7550 lncRNA
Gm7086 transcribed_unprocessed_pseudogene
Gm7557 processed_pseudogene
Gm6218 processed_pseudogene
Gm6489 processed_pseudogene
Gm7910 processed_pseudogene
Gm7950 unprocessed_pseudogene
Gm7958 unprocessed_pseudogene
Khdrbs2 protein_coding
Gm7974 unprocessed_pseudogene
Gm6660 unprocessed_pseudogene
Gm6664 unprocessed_pseudogene
Gm7927 processed_pseudogene
Gm9839 TEC
Gm7114 processed_pseudogene
Gm773 protein_coding
Lars protein_coding
Gm7933 processed_pseudogene
Kcnu1 protein_coding
Gm8834 processed_pseudogene
Ints6l protein_coding
Hs3st5 protein_coding
Hgsnat protein_coding
Gsdmc protein_coding
Hdac2 protein_coding
Iars protein_coding
Gsdmc2 protein_coding
Kif24 protein_coding
Gm7904 processed_pseudogene
Itih4 protein_coding
Gnat3 protein_coding
Lama4 protein_coding
